id. Response ID,submitdate. Date submitted,lastpage. Last page,startlanguage. Start language,seed. Seed,startdate. Date started,datestamp. Date last action,G01Q01. Country of your current job/study,G01Q02. Your area of research,G01Q02[other]. Your area of research [Other],"G01Q021. What is your main topic (e.g. language, vision, decision making, diagnostics, passive/active BCI, etc.)?",G01Q03. What is your current occupation?,G01Q03[other]. What is your current occupation? [Other],G01Q04[SQ001]. What kind of data obtained by these measurement technique(s) have you used for analysis in your current or past research? [Scalp EEG],G01Q04[SQ002]. What kind of data obtained by these measurement technique(s) have you used for analysis in your current or past research? [Intracranial EEG],G01Q04[SQ003]. What kind of data obtained by these measurement technique(s) have you used for analysis in your current or past research? [MEG using SQUIDs],G01Q04[SQ004]. What kind of data obtained by these measurement technique(s) have you used for analysis in your current or past research? [MEG using OPMs],G01Q04[SQ005]. What kind of data obtained by these measurement technique(s) have you used for analysis in your current or past research? [Not analysed any of them],"G01Q07. How many published papers/preprints do you have, where you used EEG, MEG or iEEG analysis?","G01Q06. How many years of experience with EEG, MEG, or iEEG analysis do you have?","G01Q08. What is your self-assessed level of experience with EEG, MEG, or iEEG analysis?","G01Q09. Have you ever publicly shared code/software for EEG, MEG or iEEG analysis methods, or contributed to code managed by others?",G01Q10. How many channels do you typically measure?,"G01Q11. How many channels of those you measured do you typically analyse, after selection of task-relevant channels?","G02Q01[SQ001]. Which EEG, MEG, or iEEG analysis platform have you used for ERP plotting? [ASA]","G02Q01[SQ002]. Which EEG, MEG, or iEEG analysis platform have you used for ERP plotting? [BESA]","G02Q01[SQ003]. Which EEG, MEG, or iEEG analysis platform have you used for ERP plotting? [Brainstorm]","G02Q01[SQ004]. Which EEG, MEG, or iEEG analysis platform have you used for ERP plotting? [Brain Vision Analyser]","G02Q01[SQ005]. Which EEG, MEG, or iEEG analysis platform have you used for ERP plotting? [Cartool]","G02Q01[SQ006]. Which EEG, MEG, or iEEG analysis platform have you used for ERP plotting? [Curry]","G02Q01[SQ007]. Which EEG, MEG, or iEEG analysis platform have you used for ERP plotting? [EEGLAB]","G02Q01[SQ020]. Which EEG, MEG, or iEEG analysis platform have you used for ERP plotting? [EEGKit]","G02Q01[SQ010]. Which EEG, MEG, or iEEG analysis platform have you used for ERP plotting? [EEProbe]","G02Q01[SQ022]. Which EEG, MEG, or iEEG analysis platform have you used for ERP plotting? [EEGUtils]","G02Q01[SQ009]. Which EEG, MEG, or iEEG analysis platform have you used for ERP plotting? [ERPLAB]","G02Q01[SQ011]. Which EEG, MEG, or iEEG analysis platform have you used for ERP plotting? [EGI Net Station]","G02Q01[SQ029]. Which EEG, MEG, or iEEG analysis platform have you used for ERP plotting? [ephyviewer]","G02Q01[SQ012]. Which EEG, MEG, or iEEG analysis platform have you used for ERP plotting? [ERPsystem]","G02Q01[SQ026]. Which EEG, MEG, or iEEG analysis platform have you used for ERP plotting? [eVox]","G02Q01[SQ014]. Which EEG, MEG, or iEEG analysis platform have you used for ERP plotting? [InstEP]","G02Q01[SQ013]. Which EEG, MEG, or iEEG analysis platform have you used for ERP plotting? [FieldTrip]","G02Q01[SQ023]. Which EEG, MEG, or iEEG analysis platform have you used for ERP plotting? [fitgrid]","G02Q01[SQ008]. Which EEG, MEG, or iEEG analysis platform have you used for ERP plotting? [LIMO]","G02Q01[SQ028]. Which EEG, MEG, or iEEG analysis platform have you used for ERP plotting? [MMVT]","G02Q01[SQ019]. Which EEG, MEG, or iEEG analysis platform have you used for ERP plotting? [mnelab]","G02Q01[SQ015]. Which EEG, MEG, or iEEG analysis platform have you used for ERP plotting? [MNE-Python]","G02Q01[SQ016]. Which EEG, MEG, or iEEG analysis platform have you used for ERP plotting? [Scan]","G02Q01[SQ017]. Which EEG, MEG, or iEEG analysis platform have you used for ERP plotting? [SPM ]","G02Q01[SQ018]. Which EEG, MEG, or iEEG analysis platform have you used for ERP plotting? [Unfold]","G02Q01[SQ027]. Which EEG, MEG, or iEEG analysis platform have you used for ERP plotting? [Custom scripts]","G02Q01[other]. Which EEG, MEG, or iEEG analysis platform have you used for ERP plotting? [Other]","G02Q02[SQ001]. When using an EEG, MEG, or iEEG visualization tool which features are important to you? [Combine with a custom plot created outside of the toolbox (as subplot or inset)]","G02Q02[SQ002]. When using an EEG, MEG, or iEEG visualization tool which features are important to you? [Flexible tweaking of plot attributes (colors, linewidths, margins etc.)]","G02Q02[SQ003]. When using an EEG, MEG, or iEEG visualization tool which features are important to you? [Speed of plotting]","G02Q02[SQ004]. When using an EEG, MEG, or iEEG visualization tool which features are important to you? [Presentation/publication ready figures]","G02Q02[SQ005]. When using an EEG, MEG, or iEEG visualization tool which features are important to you? [Reproducibility of interactively generated or modified plots]","G02Q02[SQ006]. When using an EEG, MEG, or iEEG visualization tool which features are important to you? [Zooming or panning within a plot]","G02Q02[SQ007]. When using an EEG, MEG, or iEEG visualization tool which features are important to you? [Interactive selection of time-ranges or electrodes e.g. via Sliders or Dropdown menus]","G02Q02[SQ008]. When using an EEG, MEG, or iEEG visualization tool which features are important to you? [Generating plots by clicking (GUI)]","G02Q02[SQ009]. When using an EEG, MEG, or iEEG visualization tool which features are important to you? [Generating plots by coding]",G02Q04[SQ001].  Select the ERP visualizations that you are familiar with     [],G02Q04[SQ002].  Select the ERP visualizations that you are familiar with     [],G02Q04[SQ003].  Select the ERP visualizations that you are familiar with     [],G02Q04[SQ004].  Select the ERP visualizations that you are familiar with     [],G02Q04[SQ005].  Select the ERP visualizations that you are familiar with     [],G02Q04[SQ006].  Select the ERP visualizations that you are familiar with     [],G02Q04[SQ007].  Select the ERP visualizations that you are familiar with     [],G02Q04[SQ008].  Select the ERP visualizations that you are familiar with     [],G03Q11. How would you call this plot?,G03Q12. Have you ever plotted this kind of figure?,"G03Q13[SQ003].     [Which plotting tool (EEGLab, FieldTrip, etc) or custom script (matplotlib, ggplot, Makie, etc) did you use?]",G03Q13[SQ001].  [Which parts of the plot were difficult to do?],G03Q13[SQ002].     [What new features would you like to add to this analysis tool?],G03Q14. Think about your last published ERP paper/preprint/poster with this type of plot. Did this plot have error bars?,G03Q15. What did the error bars depict in your figure?,G03Q15[other]. What did the error bars depict in your figure? [Other],G03Q16. Think about the baseline period (the time before the stimulus onset). How many milliseconds would you recommend to plot?,"G03Q18. If you don't want to provide a number on previous question, please, provide a justification.","G03Q17. In this plot, should positive voltages be plotted upwards, or downwards?",G03Q21. How would you call this plot?,G03Q22. Have you ever plotted this kind of figure?,"G03Q23[SQ001].     [Which plotting tool (EEGLab, FieldTrip, etc) or custom script (matplotlib, ggplot, Makie, etc) did you use?]",G03Q23[SQ002].  [Which parts of the plot were difficult to do?],G03Q23[SQ003].     [What new features would you like to add to this analysis tool?],G03Q31. How would you call this plot?,G03Q32. Have you ever plotted this kind of figure?,"G03Q33[SQ001].     [Which plotting tool (EEGLab, FieldTrip, etc) or custom script (matplotlib, ggplot, Makie, etc) did you use?]",G03Q33[SQ002].  [Which parts of the plot were difficult to do?],G03Q33[SQ003].     [What new features would you like to add to this analysis tool?],G03Q41. How would you call this plot?,G03Q42. Have you ever plotted this kind of figure?,"G03Q43[SQ001].     [Which plotting tool (EEGLab, FieldTrip, etc) or custom script (matplotlib, ggplot, Makie, etc) did you use?]",G03Q43[SQ002].  [Which parts of the plot were difficult to do?],G03Q43[SQ003].     [What new features would you like to add to this analysis tool?],"G03Q44. If you see such a plot, do you think the values depicted show:","G03Q44[other]. If you see such a plot, do you think the values depicted show: [Other]",G03Q51. How would you call this plot?,G03Q52. Have you ever plotted this kind of figure?,"G03Q53[SQ001].     [Which plotting tool (EEGLab, FieldTrip, etc) or custom script (matplotlib, ggplot, Makie, etc) did you use?]",G03Q53[SQ002].  [Which parts of the plot were difficult to do?],G03Q53[SQ003].     [What new features would you like to add to this analysis tool?],G03Q61. How would you call this plot?,G03Q62. Have you ever plotted this kind of figure?,"G01Q63[SQ001].     [Which plotting tool (EEGLab, Fieldtrip, etc) or custom script (matplotlib, ggplot, Makie, etc) did you use?]",G01Q63[SQ002].  [Which parts of the plot were difficult to do?],G01Q63[SQ003].     [What new features would you like to add to this analysis tool?],G03Q71. How would you call this plot?,G03Q72. Have you ever plotted this kind of figure?,"G03Q73[SQ001].     [Which plotting tool (EEGLab, FieldTrip, etc) or custom script (matplotlib, ggplot, Makie, etc) did you use?]",G03Q73[SQ002].  [Which parts of the plot were difficult to do?],G03Q73[SQ003].     [What new features would you like to add to this analysis tool?],G03Q81. How would you call this plot?,G03Q82. Have you ever plotted this kind of figure?,"G03Q83[SQ001].     [Which plotting tool (EEGLab, FieldTrip, etc) or custom script (matplotlib, ggplot, Makie, etc) did you use?]",G03Q83[SQ002].  [Which parts of the plot were difficult to do?],G03Q83[SQ003].     [What new features would you like to add to this analysis tool?],G03Q91. Are you aware of the perceptual controversies of the jet (rainbow) colorbar?  Example:,G03Q92. Do you know about two-dimensional colorbars?  Example:,"G03Q93. Would you like to use a two-dimensional colorbar in your publications, if it was easily available?","G12Q46. If you have any comments or suggestions on how to improve ERP plotting tools, in general or on this survey, you are highly encouraged to fill in this section.",interviewtime. Total time,groupTime118. Group time: Basic information,G01Q01Time. Question time: G01Q01,G01Q02Time. Question time: G01Q02,G01Q021Time. Question time: G01Q021,G01Q03Time. Question time: G01Q03,G01Q04Time. Question time: G01Q04,G01Q07Time. Question time: G01Q07,G01Q06Time. Question time: G01Q06,G01Q08Time. Question time: G01Q08,G01Q09Time. Question time: G01Q09,G01Q10Time. Question time: G01Q10,G01Q11Time. Question time: G01Q11,groupTime119. Group time: Plotting experience,G02Q01Time. Question time: G02Q01,G02Q02Time. Question time: G02Q02,G02Q04Time. Question time: G02Q04,groupTime121. Group time: Your acquaintance with plot 1,G03Q11Time. Question time: G03Q11,G03Q12Time. Question time: G03Q12,G03Q13Time. Question time: G03Q13,G03Q14Time. Question time: G03Q14,G03Q15Time. Question time: G03Q15,G03Q16Time. Question time: G03Q16,G03Q18Time. Question time: G03Q18,G03Q17Time. Question time: G03Q17,groupTime122. Group time: Your acquaintance with plot 2,G03Q21Time. Question time: G03Q21,G03Q22Time. Question time: G03Q22,G03Q23Time. Question time: G03Q23,groupTime123. Group time: Your acquaintance with plot 3,G03Q31Time. Question time: G03Q31,G03Q32Time. Question time: G03Q32,G03Q33Time. Question time: G03Q33,groupTime124. Group time: Your acquaintance with plot 4,G03Q41Time. Question time: G03Q41,G03Q42Time. Question time: G03Q42,G03Q43Time. Question time: G03Q43,G03Q44Time. Question time: G03Q44,groupTime125. Group time: Your acquaintance with plot 5,G03Q51Time. Question time: G03Q51,G03Q52Time. Question time: G03Q52,G03Q53Time. Question time: G03Q53,groupTime126. Group time: Your acquaintance with plot 6,G03Q61Time. Question time: G03Q61,G03Q62Time. Question time: G03Q62,G01Q63Time. Question time: G01Q63,groupTime127. Group time: Your acquaintance with plot 7,G03Q71Time. Question time: G03Q71,G03Q72Time. Question time: G03Q72,G03Q73Time. Question time: G03Q73,groupTime128. Group time: Your acquaintance with plot 8,G03Q81Time. Question time: G03Q81,G03Q82Time. Question time: G03Q82,G03Q83Time. Question time: G03Q83,groupTime120. Group time: Plotting 2,G03Q91Time. Question time: G03Q91,G03Q92Time. Question time: G03Q92,G03Q93Time. Question time: G03Q93,groupTime129. Group time: Feedback,G12Q46Time. Question time: G12Q46
210,2023-02-20 19:38:46,12,en,1637417526,2023-02-20 19:31:08,2023-02-20 19:38:46,Spain,"Fundamental (neuro, cognitive)",,Decision making,Doctoral researcher,,Yes,No,No,No,No,0,2,Intermediate,No,32,32,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,,Neutral,Neutral,Important,Very important,Very important,Important,Important,Very important,Important,No,No,Yes,No,No,No,No,Yes,,N/A,,,,,,,,,,,N/A,,,,Source plot,Yes,EEGLab,-,-,,N/A,,,,,,,N/A,,,,,N/A,,,,,N/A,,,,Power spectral density plot,Yes,EEGLab,Selecting the time range,-,No,No,,,458.88,125.96,,,,,,,,,,,,126.55,,,,,,,,,,,,,,,,,104,,,,,,,,,,,,,,,,,,,,,69.44,,,,23.25,,,,9.68,
212,2023-02-20 20:39:22,12,en,538114324,2023-02-20 20:29:18,2023-02-20 20:39:22,Russia,"Fundamental (neuro, cognitive)",,language,Bachelor student,,Yes,No,Yes,No,No,0,2,Beginner,No,306,20,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,,Very important,Very important,Neutral,Neutral,Important,Neutral,Neutral,Neutral,Very important,Yes,Yes,Yes,Yes,Yes,No,No,Yes,evoked response,Yes,matplotlib,SE,-,No,,,300,,Up,timecourse plot,Yes,MNE-Python,-,-,topomap,Yes,MNE-Python,-,-,topomap,Yes,MNE-Python,-,-,The instantaneous time slices (single time points),,topographic plot,Yes,MNE-Python,-,-,,N/A,,,,,N/A,,,,-,Yes,MNE-Python,-,-,No,Yes,Maybe,,594.99,143,,,,,,,,,,,,118.62,,,,108.72,,,,,,,,,53.1,,,,23.97,,,,47.58,,,,,28.71,,,,,,,,,,,,24.55,,,,41.81,,,,4.93,
213,2023-02-20 23:50:05,12,en,470671524,2023-02-20 23:38:04,2023-02-20 23:50:05,Russia,"Applied (marketing, BCI)",,"Imaging (motor, tactile)",Master student,,Yes,No,No,No,No,2,1,Intermediate,Yes,64,64,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,,Very important,Important,Neutral,Important,Very important,Neutral,Neutral,Neutral,Very important,Yes,No,Yes,No,Yes,Yes,No,No,ERP Visualization,Yes,MNE-Python,Colors,-,No,,,250,,Up,,N/A,,,,ERD/S Visualization,Yes,MNE-Python,Scales,This plot can be more interactive,,N/A,,,,,,Differences In EP on the scalp surface,Yes,MNE-Python,,,ERP Distribution,No,,,,,N/A,,,,,N/A,,,,No,Yes,Yes,,721.84,126.11,,,,,,,,,,,,104.85,,,,169.58,,,,,,,,,,,,,105.77,,,,,,,,,110.33,,,,78.54,,,,,,,,,,,,19.93,,,,6.73,
218,2023-02-23 10:14:13,12,en,450237352,2023-02-23 09:24:36,2023-02-23 10:14:13,France,"Fundamental (neuro, cognitive)",,perception (vision/time),Postdoctoral researcher,,Yes,No,No,No,No,3,8,Intermediate,No,64,4,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,IGOR Pro,Low importance,Very important,Neutral,Very important,Neutral,Very important,Neutral,Low importance,Very important,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Mean ± error,Yes,EEGLab,changing size of ticks and labels,easily computing differences between conditions and displaying them in this way; changing size of ticks and labels,Yes,Standart error of the mean,,100,of course baseline display depends on the length of the trial/shown time interval,Up,electrode comparison,Yes,IGOR Pro,-,-,spatial distribution,No,,,,spatial distribution over time,Yes,MNE (python),-,-,The instantaneous time slices (single time points),,"different electrodes, one condition/differences between conditions",Yes,I don't remember,choosing position of channels,easily choosing the position of the channels,activity change over trials,No,,,,,N/A,,,,,N/A,,,,No,Yes,Yes,"Plotting errors (SEM,CI) should be the default display! 
Plots should be easily modifiable through coding. Standards such as graph/line/label sizes should be accesseble, modifiable, and easy to save and apply for other plots.
Plotting the mean or individual channels/participants/conditions should be easily accessible.",2978.49,168.46,,,,,,,,,,,,204.7,,,,1394.01,,,,,,,,,141.91,,,,66.85,,,,60.79,,,,,441.47,,,,21.52,,,,,,,,,,,,49.73,,,,429.05,
219,2023-02-23 10:37:07,12,en,1671070214,2023-02-23 10:34:17,2023-02-23 10:37:07,USA,"Applied (marketing, BCI)",,sdf,Bachelor student,,No,No,No,No,Yes,2,1,Beginner,Yes,21,1,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,,Neutral,Not at all important,Neutral,Low importance,Important,Neutral,Important,Neutral,Low importance,No,Yes,No,Yes,No,No,No,No,,N/A,,,,,,,,,,sdf,Yes,sdf,df,sdf,,N/A,,,,sdf,No,,,,The instantaneous time slices (single time points),,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,Yes,Yes,Yes,sdfsdf,158.72,75.97,,,,,,,,,,,,20.51,,,,,,,,,,,,,38.05,,,,,,,,9.04,,,,,,,,,,,,,,,,,,,,,11.71,,,,3.44,
223,2023-02-23 15:06:30,12,en,307382084,2023-02-23 14:47:56,2023-02-23 15:06:30,Germany,"Fundamental (neuro, cognitive)",,visual-vestibular interaction,Postdoctoral researcher,,Yes,No,No,No,No,2,6,Intermediate,No,64,64,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,,Low importance,Very important,Important,Important,Neutral,Important,Important,Low importance,Very important,Yes,Yes,Yes,Yes,Yes,No,No,Yes,ERP (or ERP waveform),Yes,"EEGLAB, custom MATLAB script","Aesthetic features - line thickness, axes limits etc.",-,No,,,,I would suggest at least 200 ms but this could be longer depending on the data,Up,ERP over multiple channels,Yes,custom Matlab script,-,-,Topography,Yes,"EEGLAB, custom Matlab script","Select time-windows for plotting
Select value (e.g., mean/peak etc) to plot",-,Topoplot at different intervals,Yes,"EEGLAB, custom Matlab script",-,-,Other,In this case I would expect single time points because of the labeling but typically I would expect the average of multiple time points,Topography of ERPs,Yes,"EEGLAB, custom Matlab script",Scaling so that the ERPs at each electrode were clearly visible without the plot becoming too crowded.,-,,N/A,,,,,N/A,,,,ERP image,No,,,,Yes,Yes,Maybe,,1116.39,112.89,,,,,,,,,,,,106.33,,,,301.18,,,,,,,,,105.08,,,,89.96,,,,102.47,,,,,151.63,,,,,,,,,,,,72.31,,,,56.91,,,,17.63,
225,2023-02-23 22:09:53,12,en,1945231770,2023-02-23 22:02:04,2023-02-23 22:09:53,Germany,"Fundamental (neuro, cognitive)",,Individual differences in cognition,Professor,,Yes,No,No,No,No,8,12,Intermediate,Yes,64,5,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,,Important,Very important,Low importance,Important,Very important,Important,Not at all important,Not at all important,Important,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Grand average ERP,Yes,ggplot,-,-,No,,,200,,Down,Participant-level ERPs,No,,,,Topoplot,Yes,EEGlab,Good choice of colors,,Time-varying topoplot,Yes,EEGlab,Good choice of colors,,"The mean value of time bin, centered around the labelled time (average over multiple time points)",,ERP scalp map,No,,,,,N/A,,,,,N/A,,,,Heatmap,No,,,,Yes,Yes,Yes,,470.82,117.98,,,,,,,,,,,,82.83,,,,83.18,,,,,,,,,32.32,,,,30.07,,,,78.65,,,,,18.47,,,,,,,,,,,,12.23,,,,12.63,,,,2.46,
229,2023-02-24 14:28:10,12,en,1716847082,2023-02-24 14:17:05,2023-02-24 14:28:10,Belgium,"Fundamental (neuro, cognitive)",,vision,Postdoctoral researcher,,Yes,No,No,No,No,0,3,Intermediate,No,64,8,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,,Important,Very important,Neutral,Important,Important,Neutral,Neutral,Low importance,Neutral,Yes,Yes,Yes,Yes,Yes,No,No,No,Erp,Yes,"MNE-python, matplotlib",none,maybe interactivity,Yes,Standart error of the mean,,,depends on the duration of the baseline used for baseline correction - I would use about 50% more than that duration for the plot,Up,trial or channel-wise ERP,Yes,MNE-python,none,interactivity,topoplot,Yes,mne-python,none,,sequential topoplots,Yes,mne python,none,,"The mean value of time bin, centered around the labelled time (average over multiple time points)",,channel-wise ERP,No,,,,,N/A,,,,,N/A,,,,,N/A,,,,Yes,No,,,666.61,100.51,,,,,,,,,,,,139.43,,,,186.54,,,,,,,,,56.68,,,,47.89,,,,51.41,,,,,23.3,,,,,,,,,,,,,,,,53.64,,,,7.21,
236,2023-02-25 10:41:42,12,en,1560412025,2023-02-25 07:39:00,2023-02-25 10:41:42,Israel,"Fundamental (neuro, cognitive)",,Consciousness,Doctoral researcher,,Yes,No,No,No,No,0,3,Intermediate,No,64,64,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,,Not at all important,Very important,Important,Low importance,Low importance,Very important,Neutral,Neutral,Important,Yes,Yes,Yes,Yes,Yes,No,No,Yes,ERP comparison,Yes,MNE-Python,"Controlling the colors, getting cluster permutations results on graph. Wrror bars are meaningless they are between subject","Cluster permutations, within- subject CI, on graph baseline correction",Never published this plot,,,300,,Up,Butterfly plot,Yes,MNE-Python,Selecting subset of electrodes,"Selecting subset of electrodes (only frontal, etc.)",Topography  plot,Yes,MNE-Python,Controlling parameters of the interpolation,-,Topography over time,Yes,MNE-Python,"Setting the limits of colors to be informative, 
masking significant points",-,The instantaneous time slices (single time points),,ERP topography,Yes,Mne-python,Arranging the resolution so single erps wont be too crowded or too small,Confidence intervals,,N/A,,,,,N/A,,,,-,No,,,,Yes,Yes,Yes,,10963.2,131.64,,,,,,,,,,,,115.49,,,,10225.4,,,,,,,,,129.91,,,,78.8,,,,105.19,,,,,112.64,,,,,,,,,,,,29.8,,,,27.68,,,,6.64,
237,2023-02-25 07:56:05,12,en,1886671807,2023-02-25 07:48:10,2023-02-25 07:56:05,Nigeria,Clinical,,Diagnostics,Other,EEG tech,Yes,No,No,No,No,200,8,Intermediate,Yes,22,22,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,Important,Important,Important,Important,Important,Important,Important,Important,Neutral,No,No,No,No,No,No,No,Yes,,N/A,,,,,,,,,,,N/A,,,,,N/A,,,,,N/A,,,,,,,N/A,,,,,N/A,,,,,N/A,,,,Normal,No,,,,Yes,Yes,Yes,,475.6,216.69,,,,,,,,,,,,178.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.96,,,,31.63,,,,9.43,
241,2023-02-27 10:40:52,12,en,983020314,2023-02-27 10:13:12,2023-02-27 10:40:52,France,"Fundamental (neuro, cognitive)",,MEEG methodology & practices,Other,research engineer,Yes,Yes,Yes,No,No,14,19,Expert,Yes,64,64,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,Yes,No,No,No,Yes,,Neutral,Very important,Important,Very important,Very important,Neutral,Important,Neutral,Very important,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,ERP,Yes,custom matlab plot,-,highlight the baseline window,Yes,Standart error of the mean,,200,depends on the task/what happens before stim onset,Up,butterfly,Yes,"MNE-python
FieldTrip",spatial colors are tricky to do in matlab,interactivity à la plotly,topography,Yes,"FieldTrip
MNE
EEGLAB",-,"crop extrapolation beyond electrodes
better spread electrodes / change projection",topoplot timeseries,Yes,"EEGLAB
FieldTrip
MNE",-,"Be able to either plot a single latency, or a sliding average such that each topo shows a time average of a N ms time window around it.",The instantaneous time slices (single time points),,ERP topo,Yes,FieldTrip,-,plotly interativity,ERPimage,Yes,"EEGLAB
FieldTrip",-,"What's that edge effect on first and last trials?
different sorting dynamically
add an event latency",,N/A,,,,electrode by time image,Yes,"EEGLAB
FieldTrip",-,"add time zero vline
add transparency to highlight a TOI",Yes,Yes,Yes,,1661.62,238.12,,,,,,,,,,,,183.35,,,,317.16,,,,,,,,,87.55,,,,109.19,,,,144.16,,,,,108.03,,,,126.73,,,,,,,,114.9,,,,26.75,,,,205.68,
242,2023-02-27 10:34:36,12,en,782990771,2023-02-27 10:20:59,2023-02-27 10:34:36,Germany,"Applied (marketing, BCI)",,Passive BCI and integration with other physiological measures for the design of adaptive systems in MR,Doctoral researcher,,Yes,No,No,No,No,3,7,Expert,Yes,64,40,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,,Very important,Very important,Neutral,Important,Important,Important,Important,Important,Important,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Grand average,Yes,mne + matplotlib,any,automatic time windows that are significant,Never published this plot,,,300,,Up,Butterfly plot,Yes,"Brainstorm, MNE, matplotlib",,,Topomap,Yes,MNE Python,Change the color palette to a customized one,Easier selection of the color gradient,Topomap time series,Yes,"MNE, matplotlib",No,Highlight the significant channels maybe?,The instantaneous time slices (single time points),,Single Electrode trial plot,No,,,,Voltage variations over over epochs,Yes,MNE Lab,"Any, but I would like to have the chance to have epochs of different lenght","Any, but I would like to have the chance to have epochs of different lenght",,N/A,,,,Voltage variations over channels,No,,,,No,Yes,Yes,"I would argue that we need code structure that allows for epochs of different lenght.
See this : https://github.com/mne-tools/mne-python/issues/5612",817.77,94.78,,,,,,,,,,,,66.04,,,,358.04,,,,,,,,,46.38,,,,39.99,,,,39.75,,,,,20.98,,,,68.54,,,,,,,,17.13,,,,13.47,,,,52.67,
243,2023-02-27 10:41:49,12,en,1681773126,2023-02-27 10:21:24,2023-02-27 10:41:49,Denmark,"Fundamental (neuro, cognitive)",,Developmental Psychology,Postdoctoral researcher,,Yes,No,No,No,No,2,8,Intermediate,No,128,6,No,No,No,Yes,No,No,Yes,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,Yes,EEGProcessor,Very important,Very important,Very important,Very important,Very important,Neutral,Not at all important,Not at all important,Very important,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,classical ERP plot,Yes,matplotlib,the shading,shading the time window of interest/analysis/significance,Yes,Standart error of the mean,,250,1/3 to 1/2 of the post-stimulus time plotted,Up,Butterfly plot,Yes,Only plotted for sanity checks; in BrainVision/EGI Netstation/EEGLab/Fieldtrip,None,None,Topography plot,Yes,Fieldtrip for publication; EGI Netstation/BrainVision/also Fieldtrip for sanity checks,"The electrode labels often overlap; changing the colormap isn't always easy (other coulours, symetrical +/- limits...)","Highlighting electrodes OI, colorbar legend",Topoplots over time,Yes,Fieldtrip for sanity check + publication,"Having the same colormap over all plots, highlighting electrodes OI, changing the colormap","Colorbar legend, range for each time point (e.g. -0295 - -0.305s), possibly highlighting some electrodes","The mean value of time bin, centered around the labelled time (average over multiple time points)",,ERPs scalp plot?,Yes,Fieldtrip for sanity checks,"More a visualisation issue: hard to see everything, but easy to get an average ERP of some elec OI in a different window",legend y axis values (at least min-max of the y-axis written once somewehre),ERP amplitude by trial heatmap?,Yes,"Custom matplotlib for sanity check, EEGProcessor",it was ok,none,,N/A,,,,ERP amplitude by electrodes heatmap?,Yes,matplotlib custom script; EEGProcessor for sanity check,it was ok,none,Yes,Yes,Yes,"Great initiative, thanks :)",1227.18,105.88,,,,,,,,,,,,155.73,,,,191.03,,,,,,,,,91.27,,,,169.19,,,,168.81,,,,,129.7,,,,96.61,,,,,,,,70.6,,,,29.72,,,,18.64,
